,day,date,nb_authors,place,room,ref,section,session,pres,invited,lentitle,year
10610,Thursday,17 December 2015,6.0,Moscone South,Poster Hall,0.0,Earth and Planetary Surface Processes,"Aeolian Research at the Interface of Biophysical, Sedimentary, and Atmospheric Processes",Poster,0.0,5.0,2015
10611,Wednesday,16 December 2015,2.0,Moscone South,Poster Hall,0.0,Atmospheric and Space Electricity,"Ionospheric Modification by Lightning, Solar Flux, and Active Experiments",Poster,0.0,11.0,2015
10612,Wednesday,16 December 2015,3.0,Moscone South,302,0.0,Tectonophysics,Creep Deformation in the Lithosphere,Oral,0.0,6.0,2015
10613,Wednesday,16 December 2015,6.0,Moscone South,Poster Hall,0.0,Atmospheric Sciences,Mineral Dust Aerosols,Poster,0.0,12.0,2015
10614,Friday,18 December 2015,1.0,Moscone South,Poster Hall,0.0,Earth and Space Science Informatics,Big Data Analytics for Science Data,Poster,0.0,15.0,2015
10615,Tuesday,15 December 2015,7.0,Moscone South,Poster Hall,0.0,Planetary Sciences,Planetary Atmospheres and Their Evolution,Poster,0.0,9.0,2015
10616,Friday,18 December 2015,22.0,Moscone South,Poster Hall,0.0,SPA-Magnetospheric Physics,Electron to Ion Scale Observations of Magnetic Reconnection,Poster,0.0,8.0,2015
10617,Wednesday,16 December 2015,5.0,Moscone South,Poster Hall,0.0,Planetary Sciences,Carbon on Mars,Poster,0.0,4.0,2015
10618,Thursday,17 December 2015,4.0,Moscone West,3018,0.0,Hydrology,Groundwater-Surface Water Interactions,Oral,0.0,17.0,2015
10620,Thursday,17 December 2015,3.0,Moscone South,Poster Hall,0.0,Ocean Sciences,Follow the Fluids,Poster,0.0,15.0,2015
10621,Thursday,17 December 2015,3.0,Moscone South,310,0.0,"Volcanology, Geochemistry and Petrology",Interdisciplinary Perspectives on Continental Crust Evolution,Oral,0.0,3.0,2015
10623,Wednesday,16 December 2015,2.0,Moscone South,Poster Hall,0.0,Global Environmental Change,"Environmental, Socioeconomic, and Climatic Changes in Northern Eurasia and Their Feedbacks to the Global Earth System and Society",Poster,0.0,16.0,2015
10624,Monday,14 December 2015,4.0,Moscone South,Poster Hall,0.0,Biogeosciences,Organic Matter as an Integrated Signal of Climate and Land Use Change from Source to Sea,Poster,0.0,17.0,2015
10625,Monday,14 December 2015,5.0,Moscone South,Poster Hall,0.0,Biogeosciences,Closing the Global Nitrous Oxide Budget,Poster,0.0,15.0,2015
10626,Monday,14 December 2015,1.0,Moscone South,Poster Hall,0.0,Earth and Planetary Surface Processes,Innovative Isotope Methods for Characterizing Metal Budgets in the Present and Past Terrestrial and Aquatic Environments,Poster,0.0,17.0,2015
10627,Friday,18 December 2015,2.0,Moscone West,2020,0.0,Earth and Space Science Informatics,Big Data in Earth Science,Oral,0.0,5.0,2015
10628,Thursday,17 December 2015,3.0,Moscone West,2002,0.0,Geodesy,Space-Based Measurements of Gravity,Oral,0.0,17.0,2015
10629,Thursday,17 December 2015,2.0,Moscone West,3012,0.0,Global Environmental Change,Climate Extremes,Oral,0.0,15.0,2015
10630,Monday,14 December 2015,3.0,Moscone South,Poster Hall,0.0,Seismology,Bridging the Moho,Poster,0.0,18.0,2015
10633,Friday,18 December 2015,3.0,Moscone South,Poster Hall,0.0,SPA-Magnetospheric Physics,Integrating Kinetic and Extended MHD Effects in Global Simulations,Poster,0.0,9.0,2015
10634,Friday,18 December 2015,4.0,Moscone South,309,0.0,Natural Hazards,Advances in Remote Sensing of Natural Hazards,Oral,0.0,6.0,2015
10635,Tuesday,15 December 2015,11.0,Moscone West,3001,0.0,Atmospheric and Space Electricity,"Ionospheric Modification by Lightning, Solar Flux, and Active Experiments",Oral,1.0,17.0,2015
10636,Wednesday,16 December 2015,1.0,Moscone West,3012,0.0,Atmospheric Sciences,Toward a Better Understanding of Moist Processes and Their Role in the Climate System,Oral,0.0,7.0,2015
10637,Monday,14 December 2015,5.0,Moscone South,302,0.0,Tectonophysics,Shaping the Himalayan Arc,Oral,0.0,11.0,2015
10638,Tuesday,15 December 2015,2.0,Moscone South,Poster Hall,0.0,Seismology,Seismic Modeling and Inversion,Poster,0.0,9.0,2015
10639,Wednesday,16 December 2015,1.0,Moscone South,Poster Hall,0.0,Tectonophysics,Climate-Tectonic Coupling in Orogens,Poster,0.0,5.0,2015
10640,Thursday,17 December 2015,3.0,Moscone South,Poster Hall,0.0,Hydrology,Runoff Generation Processes in Changing Environments,Poster,0.0,10.0,2015
10642,Monday,14 December 2015,5.0,Moscone South,Poster Hall,0.0,Global Environmental Change,Biofuel-Induced Land Use/Land Cover Change and Associated Biogeochemical and Biophysical Impacts,Poster,0.0,18.0,2015
10643,Monday,14 December 2015,5.0,Moscone South,Poster Hall,0.0,Seismology,Induced and Triggered Earthquakes,Poster,0.0,13.0,2015
10646,Monday,14 December 2015,2.0,Moscone South,Poster Hall,0.0,Hydrology,"Global Precipitation Measurement, Validation, and Applications",Poster,0.0,8.0,2015
10647,Tuesday,15 December 2015,6.0,Moscone West,2018,0.0,SPA-Magnetospheric Physics,"Bow Shock, Magnetosheath, Magnetopause, and Mid-Tail Processes and Their Role in Solar Wind-Magnetosphere Coupling",Oral,1.0,7.0,2015
10648,Thursday,17 December 2015,3.0,Moscone West,2011,0.0,SPA-Solar and Heliospheric Physics,"Evolution, Dynamics, and Macroscopic Effects of Turbulence in the Heliosphere",Oral,1.0,10.0,2015
10649,Thursday,17 December 2015,5.0,Moscone South,Poster Hall,0.0,Hydrology,Remote Sensing and Modeling of Water Resources,Poster,0.0,25.0,2015
10650,Thursday,17 December 2015,1.0,Moscone South,306,0.0,Tectonophysics,Geologic and Geodynamic Evolution of the Arctic Region,Poster,0.0,16.0,2015
10651,Tuesday,15 December 2015,4.0,Moscone South,306,0.0,Tectonophysics,"Mantle, Crust, and Surface Dynamics in the Mediterranean System",Oral,0.0,13.0,2015
10652,Tuesday,15 December 2015,5.0,Moscone South,Poster Hall,0.0,Earth and Planetary Surface Processes,Experimental Studies in Surface Processes,Poster,0.0,14.0,2015
10653,Tuesday,15 December 2015,6.0,Moscone West,3007,0.0,Ocean Sciences,"Marine Geological Processes, Present and Past",Oral,0.0,8.0,2015
10654,Tuesday,15 December 2015,9.0,Moscone South,Poster Hall,0.0,Earth and Planetary Surface Processes,"Mountain Building, Denudation, and the Global Evolution of Biogeochemical Cycles",Poster,0.0,11.0,2015
10655,Monday,14 December 2015,2.0,Moscone West,2020,0.0,Earth and Space Science Informatics,Approaches to Improved Collection and Dissemination of Earth Science Data Quality Information,Oral,0.0,3.0,2015
10656,Tuesday,15 December 2015,5.0,Moscone South,Poster Hall,0.0,Cryosphere,Remote Sensing of Glaciers,Poster,0.0,23.0,2015
10657,Tuesday,15 December 2015,10.0,Moscone West,2004,0.0,Biogeosciences,"Constraining Ecosystem Carbon Uptake and Long-Term Storage with Integrated Modeling, Experiment, and Observation",Oral,0.0,17.0,2015
10659,Friday,18 December 2015,8.0,Moscone South,Poster Hall,0.0,Atmospheric Sciences,"Precipitation, Weather, and Climate",Poster,0.0,21.0,2015
10660,Tuesday,15 December 2015,4.0,Moscone South,Poster Hall,0.0,Tectonophysics,Subduction across Scales,Poster,0.0,11.0,2015
10661,Friday,18 December 2015,2.0,Moscone West,2002,0.0,Geodesy,Regional and Global Sea Level Variability and Projections,Oral,0.0,19.0,2015
10662,Wednesday,16 December 2015,7.0,Moscone West,2011,0.0,Planetary Sciences,Planetary Geodesy,Oral,0.0,12.0,2015
10663,Friday,18 December 2015,7.0,Moscone West,2003,0.0,Earth and Planetary Surface Processes,"Morphodynamics of Fluvial, Aeolian, Hillslope, and Coastal Environments Characterized Using High-Resolution Topography and Bathymetry",Oral,0.0,8.0,2015
10665,Monday,14 December 2015,3.0,Moscone South,Poster Hall,0.0,Hydrology,"Data Integration, Inverse Methods, and Data Valuation across a Range of Scales in Hydrogeophysics",Poster,0.0,14.0,2015
10666,Monday,14 December 2015,13.0,Moscone South,306,0.0,Tectonophysics,Coupled Thermo-Hydro-Mechanical-Chemical Processes Related to Geoenergy and Geoengineering Applications,Poster,0.0,25.0,2015
10667,Monday,14 December 2015,7.0,Moscone South,Poster Hall,0.0,Mineral and Rock Physics,Elasticity of Earth Materials,Poster,0.0,20.0,2015
10668,Wednesday,16 December 2015,3.0,Moscone West,3008,0.0,Atmospheric Sciences,Regional Climate Modeling,Poster,0.0,12.0,2015
10669,Tuesday,15 December 2015,3.0,Moscone West,3012,0.0,Atmospheric Sciences,Data Assimilation and Inverse Modeling for Atmospheric Composition Applications,Oral,0.0,14.0,2015
10670,Monday,14 December 2015,1.0,Moscone West,2011,0.0,SPA-Solar and Heliospheric Physics,Space Weather Forecasting,Oral,0.0,9.0,2015
10671,Tuesday,15 December 2015,1.0,Moscone South,Poster Hall,0.0,Nonlinear Geophysics,Advances in Numerical Methods for Geophysical Modeling,Poster,0.0,7.0,2015
10672,Tuesday,15 December 2015,7.0,Moscone West,3022,0.0,Global Environmental Change,Emerging Issues in Nighttime Environmental Remote Sensing and Earth System Science Applications,Oral,0.0,10.0,2015
10673,Monday,14 December 2015,4.0,Moscone South,Poster Hall,0.0,SPA-Magnetospheric Physics,Geospace Research from Polar Environments,Poster,0.0,10.0,2015
10674,Monday,14 December 2015,4.0,Moscone South,Poster Hall,0.0,Hydrology,"Global Precipitation Measurement, Validation, and Applications",Poster,0.0,4.0,2015
10677,Tuesday,15 December 2015,4.0,Moscone South,Poster Hall,0.0,Tectonophysics,Growth of Orogenic Plateaus,Poster,0.0,11.0,2015
10678,Thursday,17 December 2015,5.0,Moscone South,Poster Hall,0.0,Seismology,Theoretical and Practical Advancements on Seismic Interferometry and Ambient Noise,Poster,0.0,7.0,2015
10679,Friday,18 December 2015,7.0,Moscone South,Poster Hall,0.0,Global Environmental Change,Renewable Energy,Poster,0.0,7.0,2015
10680,Thursday,17 December 2015,2.0,Moscone South,Poster Hall,0.0,Seismology,Seismology Contributions,Poster,0.0,14.0,2015
10681,Friday,18 December 2015,9.0,Moscone South,Poster Hall,0.0,Tectonophysics,"Tectonic, Magmatic, and Geodynamic Studies of Extensional Processes",Poster,0.0,8.0,2015
10682,Thursday,17 December 2015,4.0,Moscone South,Poster Hall,0.0,Global Environmental Change,Global Change Impacts in West Africa,Poster,0.0,17.0,2015
10683,Thursday,17 December 2015,2.0,Moscone West,2004,0.0,Biogeosciences,Vulnerability of Permafrost Carbon to Climate Change,Oral,0.0,8.0,2015
10684,Tuesday,15 December 2015,1.0,Moscone West,3001,0.0,Global Environmental Change,GEC Special Lecture,Oral,0.0,5.0,2015
10685,Wednesday,16 December 2015,6.0,Moscone South,Poster Hall,252.0,Atmospheric Sciences,Atmospheric Methane’s Global Budget,Poster,0.0,17.0,2015
10687,Wednesday,16 December 2015,3.0,Moscone South,Poster Hall,0.0,Hydrology,Suggesting New Hypotheses and Informing Models,Poster,0.0,17.0,2015
10688,Tuesday,15 December 2015,3.0,Moscone South,Poster Hall,0.0,Planetary Sciences,Processes in the Present-Day Atmosphere of Mars,Poster,0.0,11.0,2015
10690,Monday,14 December 2015,5.0,Moscone South,Poster Hall,0.0,Public Affairs,Toward Effective Decision Maker-Scientist Interactions,Poster,0.0,12.0,2015
10691,Tuesday,15 December 2015,4.0,Moscone West,3018,0.0,Ocean Sciences,"Interplay between Tectonics, Oceanography, Hydrothermal Circulation, and Microbial Processes in the Gulf of California",Oral,0.0,8.0,2015
10692,Friday,18 December 2015,7.0,Moscone South,Poster Hall,0.0,Cryosphere,"Hydrology of Glaciers, Ice Caps, and Ice Sheets in Past, Present, and Future Climates",Poster,0.0,15.0,2015
10693,Friday,18 December 2015,2.0,Moscone West,3016,0.0,Hydrology,Interdisciplinary Advances in Subsurface Contaminant Transport and Remediation,Poster,0.0,8.0,2015
10694,Monday,14 December 2015,1.0,Moscone West,3010,0.0,Atmospheric Sciences,Air Quality Research,Oral,0.0,15.0,2015
10695,Monday,14 December 2015,19.0,Moscone West,3004,0.0,Atmospheric Sciences,Atmospheric Oxidation Capacity Constraints,Oral,1.0,20.0,2015
10696,Tuesday,15 December 2015,3.0,Moscone West,2016,0.0,SPA-Aeronomy,Ionosphere-Thermosphere Coupling at Low Latitudes,Oral,1.0,21.0,2015
10697,Thursday,17 December 2015,5.0,Moscone West,3010,0.0,Atmospheric Sciences,Process-Oriented Evaluation of Climate Model Physics Using Observations and High-Resolution Models,Oral,0.0,11.0,2015
10698,Thursday,17 December 2015,4.0,Moscone South,Poster Hall,0.0,Atmospheric Sciences,Advances in Instrumentation and Methods for Atmospheric Chemistry,Poster,0.0,16.0,2015
10699,Tuesday,15 December 2015,4.0,Moscone South,Poster Hall,0.0,Near Surface Geophysics,Applications of Near Surface Geophysics in Periglacial Regions,Poster,0.0,12.0,2015
10700,Thursday,17 December 2015,2.0,Moscone South,Poster Hall,0.0,Earth and Space Science Informatics,Enabling Access to Solar and Planetary Resources through the Virtual Observatory,Poster,0.0,3.0,2015
10701,Monday,14 December 2015,2.0,Moscone South,Poster Hall,0.0,Atmospheric Sciences,Emergence of a Global Observing System for Air Quality,Poster,0.0,16.0,2015
10704,Monday,14 December 2015,3.0,Moscone West,3003,0.0,Global Environmental Change,Emerging Perspectives on Land Use,Oral,1.0,7.0,2015
10705,Monday,14 December 2015,7.0,Moscone South,Poster Hall,0.0,Atmospheric Sciences,Measurements and Modeling of Stable Isotopes to Advance Understanding of Non-CO2 Greenhouse Gas Cycling and Budgets,Poster,1.0,17.0,2015
10706,Wednesday,16 December 2015,1.0,Moscone South,Poster Hall,0.0,Earth and Planetary Surface Processes,Advances in Research on Fluvial Sediment Regimes,Poster,0.0,18.0,2015
10707,Monday,14 December 2015,5.0,Moscone West,3008,0.0,Atmospheric Sciences,Atmospheric Ice Formation Processes and Impacts,Poster,0.0,15.0,2015
10708,Friday,18 December 2015,1.0,Moscone South,102,0.0,Union,The Concept and Conduct of Decadal Surveys and Strategies for Developing Research Priorities,Oral,0.0,5.0,2015
10709,Thursday,17 December 2015,3.0,Moscone South,Poster Hall,0.0,Atmospheric Sciences,Mechanisms of Anthropogenic Aerosol Forcing on Regional Climate Variability and Change,Poster,0.0,14.0,2015
10711,Monday,14 December 2015,3.0,Moscone West,2003,0.0,Earth and Planetary Surface Processes,Innovative Isotope Methods for Characterizing Metal Budgets in the Present and Past Terrestrial and Aquatic Environments,Poster,0.0,19.0,2015
10712,Thursday,17 December 2015,5.0,Moscone South,Poster Hall,0.0,Seismology,Seismology Contributions,Poster,0.0,2.0,2015
10713,Thursday,17 December 2015,8.0,Moscone South,Poster Hall,0.0,Atmospheric Sciences,Advances in Instrumentation and Methods for Atmospheric Chemistry,Poster,0.0,11.0,2015
10714,Monday,14 December 2015,1.0,Moscone West,3001,0.0,Atmospheric and Space Electricity,The Meteorology and Climatology of Lightning,Oral,0.0,9.0,2015
10715,Wednesday,16 December 2015,3.0,Moscone South,306,0.0,Tectonophysics,"From the Seismic Cycle to Geological Timescales, How Do Subduction Processes that Can Possibly Modify the Megathrust Geometry and Mechanical Properties Control the Tectonic Evolution and Deformation of Active Margins and the Subduction Seismic Behavior?",Poster,1.0,16.0,2015
10716,Wednesday,16 December 2015,3.0,Moscone South,Poster Hall,0.0,Geodesy,"Interdisciplinary Geodesy for Climate Change, Data-Driven GIA, Sea Level Change, and Tibetan Plateau Hydrology",Poster,0.0,18.0,2015
10717,Tuesday,15 December 2015,4.0,Moscone South,Poster Hall,0.0,SPA-Magnetospheric Physics,Recent Advances in Understanding the Magnetospheric Waves and Their Effects on Energetic Particles,Poster,0.0,11.0,2015
10718,Wednesday,16 December 2015,4.0,Moscone South,Poster Hall,0.0,Geodesy,Space-Based Measurements of Gravity,Poster,0.0,12.0,2015
10719,Wednesday,16 December 2015,2.0,Moscone South,Poster Hall,0.0,Global Environmental Change,The Role of Fire in the Earth System,Poster,0.0,12.0,2015
10721,Thursday,17 December 2015,2.0,Moscone South,Poster Hall,0.0,Atmospheric Sciences,Intense Continental Convection,Poster,0.0,14.0,2015
10722,Monday,14 December 2015,3.0,Moscone South,Poster Hall,0.0,Public Affairs,Toward Effective Decision Maker-Scientist Interactions,Poster,0.0,25.0,2015
10723,Monday,14 December 2015,1.0,Moscone West,3024,0.0,Hydrology,Assessing Water Footprint and the Impact of Water Quality on Water Availability,Oral,1.0,18.0,2015
10724,Monday,14 December 2015,4.0,Moscone South,Poster Hall,1060.0,Earth and Space Science Informatics,Spectral Information Systems and Networks,Poster,0.0,7.0,2015
10725,Friday,18 December 2015,2.0,Moscone West,2020,0.0,Earth and Space Science Informatics,Exploiting Big Earth Data,Oral,0.0,12.0,2015
10726,Thursday,17 December 2015,3.0,Moscone South,303,0.0,Study of Earth's Deep Interior,Chemistry of the Earth's Mantle,Oral,0.0,12.0,2015
10727,Monday,14 December 2015,15.0,Moscone West,3002,0.0,Planetary Sciences,Scientific Investigations and Synergies in the Exploration of Europa,Oral,1.0,9.0,2015
10728,Friday,18 December 2015,3.0,Moscone South,Poster Hall,0.0,Atmospheric Sciences,Process-Oriented Evaluation of Climate Model Physics Using Observations and High-Resolution Models,Poster,0.0,1.0,2015
10729,Wednesday,16 December 2015,2.0,Moscone South,Poster Hall,0.0,Cryosphere,Quantifying Spatial and Temporal Variability of Snow and Snow Processes,Poster,0.0,18.0,2015
10730,Monday,14 December 2015,3.0,Moscone South,Poster Hall,0.0,Natural Hazards,"Characterization of Asteroids, Risk Assessment, and Planetary Defense",Poster,0.0,15.0,2015
10731,Thursday,17 December 2015,3.0,Moscone South,Poster Hall,0.0,Planetary Sciences,Judging a Book by Its Cover,Poster,0.0,3.0,2015
10732,Monday,14 December 2015,3.0,Moscone South,Poster Hall,0.0,Atmospheric Sciences,Emergence of a Global Observing System for Air Quality,Poster,0.0,16.0,2015
10733,Tuesday,15 December 2015,1.0,Moscone West,3003,0.0,Atmospheric Sciences,Toward Reducing Systematic Errors in Weather and Climate Models,Oral,1.0,23.0,2015
10734,Wednesday,16 December 2015,5.0,Moscone West,2002,0.0,Geodesy,Measuring Changes at Volcanoes Using Geodesy,Poster,0.0,11.0,2015
10735,Wednesday,16 December 2015,7.0,Moscone South,Poster Hall,0.0,Tectonophysics,Marine Sedimentary Records of Climate-Tectonic Interactions,Poster,0.0,20.0,2015
10736,Thursday,17 December 2015,2.0,Moscone South,309,0.0,Natural Hazards,"Landslide Hazard, Vulnerability, and Risk Analysis",Oral,1.0,14.0,2015
10737,Tuesday,15 December 2015,4.0,Moscone West,3022,0.0,Hydrology,Utilizing Precipitation Data Sets and Quantifying Associated Uncertainties in Hydrometeorological and Climate Impact Applications,Oral,1.0,20.0,2015
